kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-04,2026-09-04_cost-sensitivity_cloud,R0,,,,11 broad/EWall@10bps,,
PRICED,2026-09-04,2026-09-04_cost-sensitivity_cloud,R0,,,,11 broad/EWall@15bps,,
PRICED,2026-09-04,2026-09-04_cost-sensitivity_cloud,R0,,,,11 broad/EWall@25bps,,
PRICED,2026-09-04,2026-09-04_cost-sensitivity_cloud,R0,,,,11 broad/EWall@50bps,,
PRICED,2026-09-04,2026-09-04_cost-sensitivity_cloud,R0,,,,11 broad/EWall@100bps,,
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,56.0,row-text:panel(u56),"73 U56/EWall (inv 75.0%, turn 8.2x, prem +0.000, OOS 1.11)",38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 U56/CANDg-n5 (inv 75.0%, turn 18.5x, prem -0.127, OOS 0.96)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 U56/CANDg-n10 (inv 75.0%, turn 14.7x, prem -0.117, OOS 0.99)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 U56/CANDg-n20 (inv 75.0%, turn 11.0x, prem +0.014, OOS 1.13)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 U56/CAND-n20 (inv 71.7%, turn 9.6x, prem +0.043, OOS 1.17)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R0,,,,"73 ETF36/EWall (inv 75.0%, turn 8.5x, prem +0.000, OOS 0.67)",,
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 ETF36/CANDg-n5 (inv 75.0%, turn 16.1x, prem -0.100, OOS 0.58)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 ETF36/CANDg-n10 (inv 75.0%, turn 13.4x, prem -0.018, OOS 0.68)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 ETF36/CANDg-n20 (inv 75.0%, turn 9.6x, prem +0.042, OOS 0.74)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R0,,,,"73 ETF24/EWall (inv 73.6%, turn 9.6x, prem +0.000, OOS 0.73)",,
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 ETF24/CANDg-n5 (inv 73.6%, turn 15.9x, prem -0.125, OOS 0.61)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 ETF24/CANDg-n10 (inv 73.6%, turn 13.2x, prem -0.037, OOS 0.66)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 ETF24/CANDg-n20 (inv 73.6%, turn 9.9x, prem +0.004, OOS 0.73)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R0,,,,"73 STK20/EWall (inv 74.7%, turn 9.1x, prem +0.000, OOS 1.44)",,
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 STK20/CANDg-n5 (inv 74.7%, turn 16.3x, prem -0.204, OOS 1.18)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 STK20/CANDg-n10 (inv 74.7%, turn 11.0x, prem -0.004, OOS 1.41)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 STK20/CANDg-n20 (inv 74.7%, turn 9.2x, prem -0.003, OOS 1.44)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 STK20/CAND-n10 (inv 69.1%, turn 8.5x, prem +0.057, OOS 1.37)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 STK20/CAND-n20 (inv 49.2%, turn 3.5x, prem +0.090, OOS 1.45)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,136.0,row-text:panel(b136),"73 B136/EWall (inv 75.0%, turn 8.3x, prem +0.000, OOS 1.02)",93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 B136/CANDg-n5 (inv 75.0%, turn 21.9x, prem -0.152, OOS 0.83)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 B136/CANDg-n10 (inv 75.0%, turn 17.9x, prem -0.134, OOS 0.78)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 B136/CANDg-n20 (inv 75.0%, turn 14.3x, prem -0.085, OOS 0.89)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R0,,,,"73 BSTK100/EWall (inv 74.8%, turn 8.6x, prem +0.000, OOS 1.01)",,
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 BSTK100/CANDg-n5 (inv 74.8%, turn 21.5x, prem -0.174, OOS 0.78)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 BSTK100/CANDg-n10 (inv 74.8%, turn 17.9x, prem -0.144, OOS 0.75)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 BSTK100/CANDg-n20 (inv 74.8%, turn 13.5x, prem -0.078, OOS 0.89)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,439.0,row-text:panel(small439),"73 SMALL439/EWall (inv 75.0%, turn 13.4x, prem +0.000, OOS 0.28)",169.34181003570606,439.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,5.0,row-text:size,"73 SMALL439/CANDg-n5 (inv 75.0%, turn 30.1x, prem -0.014, OOS 0.42)",4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,10.0,row-text:size,"73 SMALL439/CANDg-n10 (inv 75.0%, turn 24.3x, prem +0.142, OOS 0.55)",9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_asset-class-dispersion_cloud,R3,,20.0,row-text:size,"73 SMALL439/CANDg-n20 (inv 75.0%, turn 20.5x, prem +0.115, OOS 0.46)",19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,56.0,row-text:panel(u56),80 u56/v1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,56.0,row-text:panel(u56),80 u56/EWall,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 u56/COMP-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 u56/COMP-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 u56/COMP-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 u56/COMP-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 u56/IPROX-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 u56/IPROX-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 u56/IPROX-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 u56/IPROX-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 u56/IPROXn-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 u56/IPROXn-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 u56/IPROXn-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 u56/IPROXn-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 u56/LOWVOL-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 u56/LOWVOL-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 u56/LOWVOL-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 u56/LOWVOL-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R0,,,,80 broad/v1,,
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R0,,,,80 broad/EWall,,
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 broad/COMP-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 broad/COMP-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 broad/COMP-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 broad/COMP-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 broad/IPROX-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 broad/IPROX-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 broad/IPROX-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 broad/IPROX-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 broad/IPROXn-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 broad/IPROXn-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 broad/IPROXn-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 broad/IPROXn-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,5.0,row-text:size,80 broad/LOWVOL-n5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,10.0,row-text:size,80 broad/LOWVOL-n10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,20.0,row-text:size,80 broad/LOWVOL-n20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_prox-inverted-signal_cloud,R3,,30.0,row-text:size,80 broad/LOWVOL-n30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-pro0.1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-pro0.2,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-pro0.4,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-top0.1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-top0.2,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/budget-top0.4,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/control,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/gross0.35,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/gross0.45,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/gross0.55,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/CAND20/gross0.65,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-pro0.1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-pro0.2,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-pro0.4,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-top0.1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-top0.2,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/budget-top0.4,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/control,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/gross0.35,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/gross0.45,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/gross0.55,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R3,,56.0,row-text:panel(u56),83 u56/EWall/gross0.65,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-pro0.1,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-pro0.2,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-pro0.4,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-top0.1,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-top0.2,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/budget-top0.4,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/control,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/gross0.35,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/gross0.45,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/gross0.55,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/CAND20/gross0.65,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-pro0.1,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-pro0.2,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-pro0.4,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-top0.1,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-top0.2,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/budget-top0.4,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/control,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/gross0.35,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/gross0.45,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/gross0.55,,
PRICED,2026-09-04,2026-09-04_turnover-budget_B,R0,,,,83 broad/EWall/gross0.65,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/matched/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/v1/add/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/matched/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/CAND20/add/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/matched/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/same/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/same/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/same/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/trend/c5,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/trend/c10,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R3,,56.0,row-text:panel(u56),15 u56/EWall/add/trend/c15,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/matched/trend/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/v1/add/trend/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/matched/trend/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/CAND20/add/trend/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/matched/trend/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/same/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/same/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/same/c15,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/trend/c5,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/trend/c10,,
PRICED,2026-09-04,2026-09-04_crypto-sleeve_C,R0,,,,15 broad/EWall/add/trend/c15,,
