file,status,n_cells,n_arms
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.folds.csv,no arm column,0,0
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.grid.csv,no arm column,0,0
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.ordering.csv,no arm column,0,0
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.walkforward.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.audit.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.bootstrap.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.ctx.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.d3gap.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.disagree.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.grid.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.headtohead.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.walkforward.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.audit.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.audit_rows.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.bootstrap.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.d3.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.gates.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.grid.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.live.csv,no arm column,0,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.walkforward.csv,no arm column,0,0
2026-09-07_the-small-panel-has-no-defensive-class_cloud.grid.csv,no arm column,0,0
2026-09-07_the-small-panel-has-no-defensive-class_cloud.refs.csv,no arm column,0,0
2026-09-07_the-small-panel-has-no-defensive-class_cloud.walkforward.csv,no usable cell,96,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.calibration_cells.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.calibration_gaps.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.calibration_test.csv,no arm column,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.cell_ztest.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.floored_convention.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.forensics_by_arm.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.forensics_rows.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.keeppaths.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.n_needed.csv,no arm column,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.replicates.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.spread_by_N.csv,no arm column,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.stateful_permutation.csv,no arm column,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.verdict_stability.csv,no arm column,0,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.walkforward.csv,no usable cell,16,0
2026-09-07_two-same-day-runs-disagree-on-D3_B.walkforward_agg.csv,no arm column,0,0
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.blocks.csv,no arm column,0,0
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.grid.csv,no arm column,0,0
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.walkforward.csv,no arm column,0,0
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.widthcurve.csv,no arm column,0,0
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.grid.csv,no arm column,0,0
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.keeppaths.csv,no arm column,0,0
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.ordering.csv,no arm column,0,0
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.walkforward.csv,no usable cell,18,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.flips.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.incumbent.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.premise.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.premise_years.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.sensitivity.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.splits.csv,no arm column,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.years.csv,no arm column,0,0
2026-09-08_abstention_cells.csv,no arm column,0,0
2026-09-08_abstention_composites.csv,no arm column,0,0
2026-09-08_both-paths_grid.csv,no arm column,0,0
2026-09-08_both-paths_sleeve.csv,no arm column,0,0
2026-09-08_does-any-selector-beat-doing-nothing_B.grid.csv,ADMITTED,72,1224
2026-09-08_does-any-selector-beat-doing-nothing_B.keeppaths.csv,no arm column,0,0
2026-09-08_does-any-selector-beat-doing-nothing_B.paired.csv,no arm column,0,0
2026-09-08_does-any-selector-beat-doing-nothing_B.picks.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_does-any-selector-beat-doing-nothing_B.restatement.csv,no arm column,0,0
2026-09-08_does-any-selector-beat-doing-nothing_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.census.csv,no arm column,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.keeppaths.csv,no arm column,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.paired.csv,no arm column,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.walkforward.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.census.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.decision.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.freshcells.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.grid.csv,ADMITTED,6,186
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.ledger.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.perfile.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.rhogrid.csv,no arm column,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.walkforward.csv,no arm column,0,0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.grid.csv,ADMITTED,72,1224
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.keeppaths.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.paired.csv,no arm column,0,0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.picks.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.crossings.csv,no arm column,0,0
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.grid.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.headline.csv,no arm column,0,0
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.walkforward.csv,no arm column,0,0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.decomp.csv,no arm column,0,0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.frontier.csv,no arm column,0,0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.grid.csv,ADMITTED,224,896
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.keeppaths.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.region.csv,no arm column,0,0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.walkforward.csv,no arm column,0,0
2026-09-08_selector-comparison-needs-more-cells_B.grid.csv,ADMITTED,65,797
2026-09-08_selector-comparison-needs-more-cells_B.keeppaths.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_selector-comparison-needs-more-cells_B.picks.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_selector-comparison-needs-more-cells_B.restatement.csv,no arm column,0,0
2026-09-08_selector-comparison-needs-more-cells_B.selectors.csv,no arm column,0,0
2026-09-08_selector-comparison-needs-more-cells_B.walkforward.csv,no matched IS_/OOS_ pair,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.churn.csv,no arm column,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.grid.csv,no arm column,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.harvest.csv,no arm column,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.perfile.csv,no arm column,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.sweep.csv,no arm column,0,0
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud.walkforward.csv,no arm column,0,0
putwrite_paper_daily.csv,no arm column,0,0
putwrite_paper_positions.csv,no arm column,0,0
